prefix	input_text	target_text
translate english to pcm	And they went out quickly from the place, because fear and great wonder had come on them: and they said nothing to anyone, because they were full of fear that ... 	Di wimen kom out kon run from di grave side, bikos dem sopraiz and fear dey katch dem. Dem nor fit tell anybody anytin, bikos dem still dey fear.
translate english to pcm	And Paul said, John gave a baptism which goes with a change of heart, saying to the people that they were to have faith in him who was coming after him, that is, in Jesus. 	Paul kon tell dem, “John baptize pipol wey turn from sin kom meet God with wota kon tell dem make dem bilive di pesin wey go kom afta am and na dat pesin, bi Jesus Christ.”
translate english to pcm	At that time, one of their biggest boutiques where they sell clothes and other things people wear, was owned by someone from the Igboland.	Dat time, one of di biggest boutiques wey dem get, wey dey sell cloth, and oder, oder tings dem, wey person dey wear for body, na Igbo person get am.
translate english to pcm	What comes first when Jehovah extends help to us ?	Wetin Jehovah dey do when e want help us ?
translate english to pcm	I try, I try, I try.	I try, I try, I try.
translate english to pcm	And he made two gold rings, placing them on the two opposite sides under the edge, to take the rods for lifting it. 	E still make two gold rings for am under en borda for di two side, so dat e go hold di poles wey dem go take karry dem.
translate pcm to english	You think sey e go better for dem if God no rule dem ? What of you ?	Would they be better off without God’s rulership ?
translate english to pcm	And the sons of Micah: Pithon and Melech and Tarea and Ahaz.	Mikah born four sons: Piton, Melek, Tarea and Ahaz.
translate pcm to english	E show dis pawa thru Christ, wen E raiz am from deat, kon make am sidan for en rite hand for heaven;	By which he made Christ come back from the dead, and gave him a place at his right hand in heaven, 
translate english to pcm	Let us strengthen it and be determined to resolve any differences that may surface among us .	( Eph . 4 : 1 - 3 ) You see that ‘ peace wey dey keep us together , ’ money no fit buy am ! So make we dey make am strong .
translate pcm to english	If to sey I don tok dis tins wey I dey tink, I for don betray doz wey dey obey Yu.	If I would make clear what it is like, I would say, You are false to the generation of your children.
translate english to pcm	Ten times now you have made sport of me; it gives you no sense of shame to do me wrong. 	Yu don already curse mi rish ten times. Yu suppose to dey shame as yu dey trit mi like dis.
translate english to pcm	But go on doing good and giving to others, because God is well-pleased with such offerings.	Make una nor forget to do good and to share wetin una get with each oda, bikos doz kind sakrifice, dey make belle sweet God.
translate english to pcm	For one man is not different from another before God. 	bikos God go judge evribody di same way.
translate english to pcm	He takes the poison of snakes into his mouth, the tongue of the snake is the cause of his death. 	Wetin wiked pipol swallow bi like poizin; e dey kill dem like who wiked snake bite.
translate pcm to english	E clear sey Jehovah like better character pass any other thing wey we fit get .	Clearly , there is no doubt that Jehovah values such qualities more than any material treasures .
translate pcm to english	So man name all di animals, birds for di sky and evritin wey get life for di eart, but Adam nor si anytin wey bi like am.	And the man gave names to all cattle and to the birds of the air and to every beast of the field; but Adam had no one like himself as a help. 
translate pcm to english	“Wen di man wey get di farm go kom, ‘Wetin una tink sey e go do doz farmers?’ ”	When, then, the lord of the vine-garden comes, what will he do to those workmen? 
translate pcm to english	Den Saul sey, “My Oga wey bi Israel God! Wetin make Yu neva ansa mi today? Ansa mi with di holy stone. If na mi or my pikin kause dis sin, den make Yu ansa by Urim; but if na yor pipol kause am, make Yu ansa by Tummim.” Den God pick Saul and en pikin thru dice wey dem trow and Israel pipol kon dey save.	Then Saul said to the Lord, the God of Israel, Why have you not given me an answer today? If the sin is in me or in Jonathan my son, O Lord God of Israel, give Urim, and if it is in your people Israel, give Thummim. And by the decision of the Lord, Saul and Jonathan were marked out, and the people went free. 
translate english to pcm	My father was 56 years old when I was born ; my mother was 35 .	They born me when my papa dey 56 years and my mama dey 35 years .
translate pcm to english	Naim e con cross.	He crossed like that.
translate pcm to english	As David and en men dey waka pass, Shimei still follow dem rish di hill and e dey curse, dey trow stones and dirty for dia body.	So David and his men went on their way: and Shimei went by the hillside parallel with them, cursing and sending stones and dust at him. 
translate pcm to english	Jakob kon send Judah for front go tell Josef make e kon follow am go Goshen. So dem kon rish Goshen land.	Now he had sent Judah before him to Goshen, to get word from Joseph; and so they came to the land of Goshen. 
translate english to pcm	And then some women are calling themselves kings, king of queens.	And den some women dey call demsefs kings, king of queens.
translate english to pcm	Now the end has come on you, and I will send my wrath on you, judging you for your ways, I will send punishment on you for all your disgusting acts. 	Una end don kom. Una go feel my vexnashon, bikos I dey judge una akordin to wetin una do. I go pay una back for all di bad-bad tins wey una don do.
translate english to pcm	Then they came back to Joshua and said to him, Do not send all the people up, but let about two or three thousand men go up and make an attack on Ai; there is no need for all the people to be tired with the journey there, for it is only a small town. 	Dem kom back kon tell Joshua, “Nor send all di sojas go, about two or 3,000 sojas go distroy di whole Ai town. Nor disturb di whole sojas, bikos Ai na small town.”
translate english to pcm	They realized that although I said I did not care about religion , I really wanted to know about the Bible .	Dem come see am sey , even if I talk before sey church don tire me , I really like to learn wetin dey Bible .
